Date	Sno	Width	Height
2017.03.14 01:04:42.275	1575563782	63	63
2017.03.14 01:04:42.292	1575999350	63	63
2017.03.14 01:04:42.309	1577835446	399	79
2017.03.14 01:04:42.326	1579512697	63	127
2017.03.14 01:04:42.343	1580519460	99	169
2017.03.14 01:04:42.359	1580519461	99	169
2017.03.14 01:04:42.376	1580519462	99	169
2017.03.14 01:04:42.392	1580519463	99	169
2017.03.14 01:04:42.409	1580519464	99	169
2017.03.14 01:04:42.427	1580519465	99	169
2017.03.14 01:04:42.443	1583951765	63	63
2017.03.14 01:04:42.460	1584101601	63	127
2017.03.14 01:04:42.476	1585093686	63	63
2017.03.14 01:04:42.493	1585187952	63	63
2017.03.14 01:04:42.510	1585409714	63	63
2017.03.14 01:04:42.527	1585685985	63	127
2017.03.14 01:04:42.545	1587919046	63	63
2017.03.14 01:04:42.561	1588062726	81	163
2017.03.14 01:04:42.579	1589104967	63	63
2017.03.14 01:04:42.591	1589427902	63	63
2017.03.14 01:04:42.608	1589739642	63	63
2017.03.14 01:04:42.625	1590290888	63	63
2017.03.14 01:04:42.642	1591242582	63	63
2017.03.14 01:04:42.658	1591476809	63	63
2017.03.14 01:04:42.674	1592662730	63	63
2017.03.14 01:04:42.692	1593282436	63	127
2017.03.14 01:04:42.710	1593282437	63	127
2017.03.14 01:04:42.727	1593282438	63	127
2017.03.14 01:04:42.744	1593282439	63	127
2017.03.14 01:04:42.760	1593282440	63	127
2017.03.14 01:04:42.778	1593282441	63	127
2017.03.14 01:04:42.795	1593282442	63	127
2017.03.14 01:04:42.812	1593282443	63	127
2017.03.14 01:04:42.828	1593934791	63	127
2017.03.14 01:04:42.844	1595292131	63	63
2017.03.14 01:04:42.860	1595907935	63	63
2017.03.14 01:04:42.877	1597362067	63	63
2017.03.14 01:04:42.894	1597480089	63	63
2017.03.14 01:04:42.910	1597867071	63	63
2017.03.14 01:04:42.927	1598947623	47	47
2017.03.14 01:04:42.943	1598986667	63	63
2017.03.14 01:04:42.960	1599418324	63	63
2017.03.14 01:04:42.976	1599942477	63	63
2017.03.14 01:04:42.993	1600366279	81	163
2017.03.14 01:04:43.009	1600749934	472	43
2017.03.14 01:04:43.026	1600770638	63	127
2017.03.14 01:04:43.043	1601190124	63	127
2017.03.14 01:04:43.059	1601425257	63	127
2017.03.14 01:04:43.076	1602331770	63	63
2017.03.14 01:04:43.092	1602820539	63	127
2017.03.14 01:04:43.110	1603231623	223	241
2017.03.14 01:04:43.126	1603711178	95	143
2017.03.14 01:04:43.143	1603868714	63	63
2017.03.14 01:04:43.160	1606911726	63	127
2017.03.14 01:04:43.176	1608792340	63	63
2017.03.14 01:04:43.193	1609435659	94	142
2017.03.14 01:04:43.210	1610530326	63	63
2017.03.14 01:04:43.226	1611277873	61	61
2017.03.14 01:04:43.243	1611575647	129	47
2017.03.14 01:04:43.260	1611643484	63	63
2017.03.14 01:04:43.281	1612273061	63	127
2017.03.14 01:04:43.293	1614764879	94	142
2017.03.14 01:04:43.310	1615068520	63	63
2017.03.14 01:04:43.327	1617997106	63	63
2017.03.14 01:04:43.344	1619115680	63	63
2017.03.14 01:04:43.361	1619616961	94	142
2017.03.14 01:04:43.378	1619892904	66	7
2017.03.14 01:04:43.395	1620214495	63	63
2017.03.14 01:04:43.413	1620442265	127	127
2017.03.14 01:04:43.429	1623927457	63	63
2017.03.14 01:04:43.447	1625362683	81	163
2017.03.14 01:04:43.464	1626954097	63	63
2017.03.14 01:04:43.482	1627497141	63	127
2017.03.14 01:04:43.499	1628324537	63	63
2017.03.14 01:04:43.515	1629489782	63	127
2017.03.14 01:04:43.532	1631154677	63	63
2017.03.14 01:04:43.550	1632201828	63	127
2017.03.14 01:04:43.567	1632333547	63	63
2017.03.14 01:04:43.584	1633070184	63	127
2017.03.14 01:04:43.602	1634566535	63	63
2017.03.14 01:04:43.619	1635652934	63	127
2017.03.14 01:04:43.637	1638279838	63	127
2017.03.14 01:04:43.654	1638921337	63	127
2017.03.14 01:04:43.671	1640038510	548	110
2017.03.14 01:04:43.688	1640038511	548	110
2017.03.14 01:04:43.705	1640038512	548	110
2017.03.14 01:04:43.721	1640325517	63	127
2017.03.14 01:04:43.739	1640478897	63	63
2017.03.14 01:04:43.755	1641178481	63	63
2017.03.14 01:04:43.772	1642997661	63	127
2017.03.14 01:04:43.789	1643214222	63	127
2017.03.14 01:04:43.806	1644503679	63	63
2017.03.14 01:04:43.823	1646047119	63	127
2017.03.14 01:04:43.839	1646232616	63	63
2017.03.14 01:04:43.856	1649756924	63	127
2017.03.14 01:04:43.873	1649874518	63	63
2017.03.14 01:04:43.890	1650044728	63	127
2017.03.14 01:04:43.907	1651408454	63	127
2017.03.14 01:04:43.924	1652025509	63	63
2017.03.14 01:04:43.941	1658453612	63	63
2017.03.14 01:04:43.957	1658540859	63	63
2017.03.14 01:04:43.974	1658734617	81	163
2017.03.14 01:04:43.992	1659014945	63	127
2017.03.14 01:04:44.008	1659014946	63	127
2017.03.14 01:04:44.025	1659014947	63	127
2017.03.14 01:04:44.042	1659050789	63	127
2017.03.14 01:04:44.059	1659400072	63	127
2017.03.14 01:04:44.076	1659761171	63	63
2017.03.14 01:04:44.093	1661089862	63	127
2017.03.14 01:04:44.111	1661237001	63	127
2017.03.14 01:04:44.127	1661416278	63	63
2017.03.14 01:04:44.145	1661948708	63	63
2017.03.14 01:04:44.162	1662307017	63	127
2017.03.14 01:04:44.179	1662307018	63	127
2017.03.14 01:04:44.195	1662307019	63	127
2017.03.14 01:04:44.212	1666618205	55	123
2017.03.14 01:04:44.228	1666632534	63	127
2017.03.14 01:04:44.245	1667630733	63	63
2017.03.14 01:04:44.261	1669150957	63	127
2017.03.14 01:04:44.277	1669604892	63	127
2017.03.14 01:04:44.295	1670510614	63	63
2017.03.14 01:04:44.311	1672164947	63	127
2017.03.14 01:04:44.328	1672205577	63	127
2017.03.14 01:04:44.345	1672496931	63	63
2017.03.14 01:04:44.362	1673393546	63	63
2017.03.14 01:04:44.378	1674154091	63	127
2017.03.14 01:04:44.395	1674844830	63	63
2017.03.14 01:04:44.413	1676312247	472	108
2017.03.14 01:04:44.430	1676352351	55	123
2017.03.14 01:04:44.448	1676919346	63	63
2017.03.14 01:04:44.466	1676995759	63	63
2017.03.14 01:04:44.483	1677962578	63	127
2017.03.14 01:04:44.500	1678563543	63	127
2017.03.14 01:04:44.517	1679460910	63	127
2017.03.14 01:04:44.533	1679699554	63	63
2017.03.14 01:04:44.550	1680709059	63	63
2017.03.14 01:04:44.566	1680760219	81	163
2017.03.14 01:04:44.585	1682687139	63	127
2017.03.14 01:04:44.596	1682831984	63	63
2017.03.14 01:04:44.612	1684835252	63	63
2017.03.14 01:04:44.629	1685182512	63	127
2017.03.14 01:04:44.646	1687005324	81	163
2017.03.14 01:04:44.663	1687748698	63	63
2017.03.14 01:04:44.680	1689180121	63	127
2017.03.14 01:04:44.697	1692496862	81	163
2017.03.14 01:04:44.713	1693284310	63	127
2017.03.14 01:04:44.729	1696148868	81	163
2017.03.14 01:04:44.746	1696390383	63	63
2017.03.14 01:04:44.763	1698186182	63	127
2017.03.14 01:04:44.780	1698685834	81	163
2017.03.14 01:04:44.797	1699402736	63	127
2017.03.14 01:04:44.813	1702100479	63	63
2017.03.14 01:04:44.830	1704492041	63	63
2017.03.14 01:04:44.847	1705631423	63	63
2017.03.14 01:04:44.864	1705767927	63	127
2017.03.14 01:04:44.881	1705954187	63	63
2017.03.14 01:04:44.898	1706084247	37	37
2017.03.14 01:04:44.915	1706501122	63	63
2017.03.14 01:04:44.932	1708901770	63	63
2017.03.14 01:04:44.948	1709064835	63	63
2017.03.14 01:04:44.965	1710520490	99	169
2017.03.14 01:04:44.981	1711340970	63	127
2017.03.14 01:04:44.999	1711843860	63	127
2017.03.14 01:04:45.015	1711843861	63	127
2017.03.14 01:04:45.032	1714111683	63	63
2017.03.14 01:04:45.048	1714727035	63	63
2017.03.14 01:04:45.065	1715005210	63	127
2017.03.14 01:04:45.081	1716942913	63	63
2017.03.14 01:04:45.097	1717685644	63	63
2017.03.14 01:04:45.114	1718873334	63	127
2017.03.14 01:04:45.130	1723123866	63	127
2017.03.14 01:04:45.147	1723123867	63	127
2017.03.14 01:04:45.164	1723123868	63	127
2017.03.14 01:04:45.180	1723123869	63	127
2017.03.14 01:04:45.198	1723211572	63	63
2017.03.14 01:04:45.215	1723569952	63	63
2017.03.14 01:04:45.232	1724317905	63	127
2017.03.14 01:04:45.248	1727966774	63	63
2017.03.14 01:04:45.266	1728315514	63	127
2017.03.14 01:04:45.282	1729162028	63	63
2017.03.14 01:04:45.299	1730208377	81	163
2017.03.14 01:04:45.316	1730338358	63	127
2017.03.14 01:04:45.332	1735038913	63	63
2017.03.14 01:04:45.349	1735229226	63	63
2017.03.14 01:04:45.365	1735291446	63	63
2017.03.14 01:04:45.383	1735817301	63	127
2017.03.14 01:04:45.399	1736036379	63	127
2017.03.14 01:04:45.416	1736623239	94	142
2017.03.14 01:04:45.434	1737321575	63	127
2017.03.14 01:04:45.452	1737693699	63	127
2017.03.14 01:04:45.468	1738962956	131	131
2017.03.14 01:04:45.484	1741593402	63	127
2017.03.14 01:04:45.502	1742537601	63	63
2017.03.14 01:04:45.519	1742673788	63	63
2017.03.14 01:04:45.537	1743084591	63	63
2017.03.14 01:04:45.548	1744903320	63	127
2017.03.14 01:04:45.566	1745005346	63	63
2017.03.14 01:04:45.583	1745115580	63	114
2017.03.14 01:04:45.599	1745115581	63	114
2017.03.14 01:04:45.617	1745115605	63	127
2017.03.14 01:04:45.633	1745115606	63	126
2017.03.14 01:04:45.651	1746071201	63	127
2017.03.14 01:04:45.667	1746696025	63	127
2017.03.14 01:04:45.683	1747302848	63	63
2017.03.14 01:04:45.699	1749540020	63	63
2017.03.14 01:04:45.716	1749993823	63	127
2017.03.14 01:04:45.733	1750476363	63	127
2017.03.14 01:04:45.750	1750694423	63	127
2017.03.14 01:04:45.767	1750804911	63	127
2017.03.14 01:04:45.784	1750805534	63	127
2017.03.14 01:04:45.801	1750840848	63	127
2017.03.14 01:04:45.818	1750841471	63	127
2017.03.14 01:04:45.834	1750876785	63	127
2017.03.14 01:04:45.851	1750877408	63	127
2017.03.14 01:04:45.869	1750912722	63	127
2017.03.14 01:04:45.886	1750913345	63	127
2017.03.14 01:04:45.903	1750948659	63	127
2017.03.14 01:04:45.920	1750949282	63	127
2017.03.14 01:04:45.937	1751082620	63	63
2017.03.14 01:04:45.954	1751750314	63	63
2017.03.14 01:04:45.971	1751898982	63	63
2017.03.14 01:04:45.988	1752204064	63	63
2017.03.14 01:04:46.005	1753848494	60	60
2017.03.14 01:04:46.021	1754825249	81	163
2017.03.14 01:04:46.039	1756876835	63	63
2017.03.14 01:04:46.055	1757116807	472	64
2017.03.14 01:04:46.072	1757291844	59	123
2017.03.14 01:04:46.089	1757302388	61	83
2017.03.14 01:04:46.106	1757376672	63	63
2017.03.14 01:04:46.122	1758110414	63	63
2017.03.14 01:04:46.140	1758716329	63	63
2017.03.14 01:04:46.157	1760132711	63	63
2017.03.14 01:04:46.174	1762089206	63	63
2017.03.14 01:04:46.191	1762917110	127	127
2017.03.14 01:04:46.208	1763861945	81	163
2017.03.14 01:04:46.224	1764077782	63	63
2017.03.14 01:04:46.240	1764266651	57	57
2017.03.14 01:04:46.257	1764521835	472	23
2017.03.14 01:04:46.276	1764765498	63	127
2017.03.14 01:04:46.292	1765480092	63	63
2017.03.14 01:04:46.309	1765742638	63	63
2017.03.14 01:04:46.325	1767450907	63	127
2017.03.14 01:04:46.342	1767928425	63	63
2017.03.14 01:04:46.358	1769383773	63	127
2017.03.14 01:04:46.376	1769473751	63	127
2017.03.14 01:04:46.392	1769890558	63	63
2017.03.14 01:04:46.409	1773232983	81	163
2017.03.14 01:04:46.425	1774683903	63	127
2017.03.14 01:04:46.443	1775744334	63	63
2017.03.14 01:04:46.460	1776172409	63	127
2017.03.14 01:04:46.476	1776456968	63	127
2017.03.14 01:04:46.494	1777790657	63	63
2017.03.14 01:04:46.510	1779504733	95	143
2017.03.14 01:04:46.528	1779828560	63	63
2017.03.14 01:04:46.545	1780664260	457	63
2017.03.14 01:04:46.562	1780727835	63	63
2017.03.14 01:04:46.579	1781674511	63	63
2017.03.14 01:04:46.597	1782424282	63	63
2017.03.14 01:04:46.614	1782806244	63	127
2017.03.14 01:04:46.631	1783310797	81	163
2017.03.14 01:04:46.647	1783701612	63	63
2017.03.14 01:04:46.665	1784038713	63	127
2017.03.14 01:04:46.681	1787741420	63	63
2017.03.14 01:04:46.699	1787878238	63	127
2017.03.14 01:04:46.715	1788570137	63	63
2017.03.14 01:04:46.731	1788847269	63	63
2017.03.14 01:04:46.747	1794481763	63	63
2017.03.14 01:04:46.765	1794547661	63	63
2017.03.14 01:04:46.783	1795620631	63	127
2017.03.14 01:04:46.800	1797300900	63	127
2017.03.14 01:04:46.816	1797312099	63	127
2017.03.14 01:04:46.833	1797446659	63	63
2017.03.14 01:04:46.851	1797482596	63	63
2017.03.14 01:04:46.867	1797518533	63	63
2017.03.14 01:04:46.884	1797554470	63	63
2017.03.14 01:04:46.900	1797809111	7	33
2017.03.14 01:04:46.916	1798025426	63	63
2017.03.14 01:04:46.933	1799143751	63	63
2017.03.14 01:04:46.950	1799476569	63	127
2017.03.14 01:04:46.966	1800143963	63	63
2017.03.14 01:04:46.983	1800690667	63	63
2017.03.14 01:04:46.999	1803900891	63	127
2017.03.14 01:04:47.016	1805812053	205	144
2017.03.14 01:04:47.033	1806214393	205	144
2017.03.14 01:04:47.050	1806514860	94	142
2017.03.14 01:04:47.067	1806586300	63	127
2017.03.14 01:04:47.083	1806997974	205	144
2017.03.14 01:04:47.101	1807379626	63	63
2017.03.14 01:04:47.117	1807400314	205	144
2017.03.14 01:04:47.134	1807947074	63	63
2017.03.14 01:04:47.151	1808183895	205	144
2017.03.14 01:04:47.167	1808586235	205	144
2017.03.14 01:04:47.183	1808609144	63	127
2017.03.14 01:04:47.200	1809314690	63	127
2017.03.14 01:04:47.216	1809369816	205	144
2017.03.14 01:04:47.233	1809772156	205	144
2017.03.14 01:04:47.249	1810555737	205	144
2017.03.14 01:04:47.265	1810958077	205	144
2017.03.14 01:04:47.281	1811461858	63	127
2017.03.14 01:04:47.299	1811492119	81	163
2017.03.14 01:04:47.315	1811781592	81	163
2017.03.14 01:04:47.332	1814468591	63	63
2017.03.14 01:04:47.349	1814578956	63	63
2017.03.14 01:04:47.365	1815592361	63	127
2017.03.14 01:04:47.382	1815699917	63	63
2017.03.14 01:04:47.398	1817245044	63	63
2017.03.14 01:04:47.415	1817368187	63	63
2017.03.14 01:04:47.432	1817368188	63	63
2017.03.14 01:04:47.449	1817368189	63	63
2017.03.14 01:04:47.465	1817368190	63	63
2017.03.14 01:04:47.482	1817368191	63	63
2017.03.14 01:04:47.499	1817368192	63	63
2017.03.14 01:04:47.516	1817368193	63	63
2017.03.14 01:04:47.533	1817368194	63	63
2017.03.14 01:04:47.549	1817368195	63	63
2017.03.14 01:04:47.566	1817368219	63	63
2017.03.14 01:04:47.583	1817368220	63	63
2017.03.14 01:04:47.599	1817368221	63	63
2017.03.14 01:04:47.616	1817368222	63	63
2017.03.14 01:04:47.632	1817368223	63	63
2017.03.14 01:04:47.649	1817368224	63	63
2017.03.14 01:04:47.666	1817428973	63	63
2017.03.14 01:04:47.682	1819529325	63	127
2017.03.14 01:04:47.699	1822654047	94	142
2017.03.14 01:04:47.716	1823174106	63	127
2017.03.14 01:04:47.733	1824811517	63	63
2017.03.14 01:04:47.749	1825655725	63	127
2017.03.14 01:04:47.766	1826682987	63	63
2017.03.14 01:04:47.783	1827013631	63	127
2017.03.14 01:04:47.799	1828014503	63	63
2017.03.14 01:04:47.816	1828090716	63	63
2017.03.14 01:04:47.833	1830010481	81	163
2017.03.14 01:04:47.850	1831552561	63	63
2017.03.14 01:04:47.867	1833271637	63	63
2017.03.14 01:04:47.884	1834351555	63	127
2017.03.14 01:04:47.900	1834715454	81	163
2017.03.14 01:04:47.917	1835085132	99	169
2017.03.14 01:04:47.933	1835085133	99	169
2017.03.14 01:04:47.950	1835085134	99	169
2017.03.14 01:04:47.967	1835085135	99	169
2017.03.14 01:04:47.985	1835085136	99	169
2017.03.14 01:04:48.001	1835085137	99	169
2017.03.14 01:04:48.018	1835136532	94	142
2017.03.14 01:04:48.033	1835221238	63	63
2017.03.14 01:04:48.051	1836447492	63	127
2017.03.14 01:04:48.067	1838062279	94	142
2017.03.14 01:04:48.084	1838916186	63	127
2017.03.14 01:04:48.101	1840108808	71	135
2017.03.14 01:04:48.118	1840240549	63	63
2017.03.14 01:04:48.136	1841726546	63	127
2017.03.14 01:04:48.154	1842177456	63	127
2017.03.14 01:04:48.172	1842793600	63	63
2017.03.14 01:04:48.188	1843735386	63	127
2017.03.14 01:04:48.205	1843783752	63	127
2017.03.14 01:04:48.221	1844736178	63	127
2017.03.14 01:04:48.237	1844978428	63	127
2017.03.14 01:04:48.254	1845721693	63	127
2017.03.14 01:04:48.272	1846647659	63	127
2017.03.14 01:04:48.288	1847744537	63	127
2017.03.14 01:04:48.304	1848823158	71	71
2017.03.14 01:04:48.320	1849257259	63	63
2017.03.14 01:04:48.338	1849494710	63	63
2017.03.14 01:04:48.355	1850897020	63	63
2017.03.14 01:04:48.372	1851159566	63	63
2017.03.14 01:04:48.389	1851298116	63	63
2017.03.14 01:04:48.405	1851310082	63	63
2017.03.14 01:04:48.422	1851330729	63	63
2017.03.14 01:04:48.439	1853100585	63	127
2017.03.14 01:04:48.456	1853261838	63	63
2017.03.14 01:04:48.473	1854409474	63	63
2017.03.14 01:04:48.490	1854727754	63	127
2017.03.14 01:04:48.507	1855016145	55	123
2017.03.14 01:04:48.523	1856516233	63	63
2017.03.14 01:04:48.540	1857478692	63	127
2017.03.14 01:04:48.557	1860464239	63	127
2017.03.14 01:04:48.573	1860683805	81	163
2017.03.14 01:04:48.590	1860876243	63	63
2017.03.14 01:04:48.609	1861161262	63	63
2017.03.14 01:04:48.620	1861785778	63	127
2017.03.14 01:04:48.638	1861983014	63	127
2017.03.14 01:04:48.654	1862325739	63	63
2017.03.14 01:04:48.671	1865245488	63	63
2017.03.14 01:04:48.688	1865416646	81	163
2017.03.14 01:04:48.705	1866167629	63	127
2017.03.14 01:04:48.722	1866432496	297	146
2017.03.14 01:04:48.740	1869915185	63	63
2017.03.14 01:04:48.758	1870269339	63	127
2017.03.14 01:04:48.774	1870687951	63	63
2017.03.14 01:04:48.792	1872264468	63	63
2017.03.14 01:04:48.808	1873103611	63	63
2017.03.14 01:04:48.825	1873451174	63	127
2017.03.14 01:04:48.841	1875582885	63	127
2017.03.14 01:04:48.858	1876836620	63	127
2017.03.14 01:04:48.875	1878609420	81	163
2017.03.14 01:04:48.891	1879326322	63	127
2017.03.14 01:04:48.909	1879590661	63	63
2017.03.14 01:04:48.925	1879988066	63	127
2017.03.14 01:04:48.942	1882367021	63	63
2017.03.14 01:04:48.958	1882870779	63	127
2017.03.14 01:04:48.975	1883191781	63	127
2017.03.14 01:04:48.991	1884560679	63	63
2017.03.14 01:04:49.008	1884857086	63	127
2017.03.14 01:04:49.025	1886356437	275	33
2017.03.14 01:04:49.041	1886579244	63	63
2017.03.14 01:04:49.059	1886879930	63	127
2017.03.14 01:04:49.075	1889271890	457	63
2017.03.14 01:04:49.091	1889325224	63	63
2017.03.14 01:04:49.108	1889873377	63	63
2017.03.14 01:04:49.126	1889909314	63	63
2017.03.14 01:04:49.142	1889945251	63	63
2017.03.14 01:04:49.159	1889981188	63	63
2017.03.14 01:04:49.176	1890517362	63	63
2017.03.14 01:04:49.194	1890730643	63	63
2017.03.14 01:04:49.212	1892150318	81	163
2017.03.14 01:04:49.229	1893827298	63	63
2017.03.14 01:04:49.245	1893863147	63	127
2017.03.14 01:04:49.263	1894672989	63	127
2017.03.14 01:04:49.279	1895177517	95	143
2017.03.14 01:04:49.296	1895734392	63	63
2017.03.14 01:04:49.313	1895988520	63	63
2017.03.14 01:04:49.329	1896030293	63	127
2017.03.14 01:04:49.346	1897209000	63	127
2017.03.14 01:04:49.364	1899262154	63	63
2017.03.14 01:04:49.380	1900219108	63	63
2017.03.14 01:04:49.396	1900892110	63	63
2017.03.14 01:04:49.413	1901074573	63	63
2017.03.14 01:04:49.429	1901118407	63	127
2017.03.14 01:04:49.446	1901558576	63	127
2017.03.14 01:04:49.462	1901627818	63	63
2017.03.14 01:04:49.479	1901628909	63	63
2017.03.14 01:04:49.496	1902226163	63	63
2017.03.14 01:04:49.512	1903358182	63	127
2017.03.14 01:04:49.528	1903569166	63	63
2017.03.14 01:04:49.545	1903904571	63	127
2017.03.14 01:04:49.562	1904167224	63	63
2017.03.14 01:04:49.578	1909404732	63	127
2017.03.14 01:04:49.595	1909941360	63	63
2017.03.14 01:04:49.611	1910022270	60	60
2017.03.14 01:04:49.628	1912762941	63	127
2017.03.14 01:04:49.644	1913160310	63	63
2017.03.14 01:04:49.661	1914718278	63	127
2017.03.14 01:04:49.678	1915438355	63	127
2017.03.14 01:04:49.695	1915632291	63	127
2017.03.14 01:04:49.714	1917669536	63	127
2017.03.14 01:04:49.731	1917675330	181	181
2017.03.14 01:04:49.748	1918688565	63	63
2017.03.14 01:04:49.764	1919007815	63	63
2017.03.14 01:04:49.780	1919123459	63	127
2017.03.14 01:04:49.797	1920876347	63	127
2017.03.14 01:04:49.813	1922461187	63	63
2017.03.14 01:04:49.830	1922698269	63	127
2017.03.14 01:04:49.847	1923692599	63	63
2017.03.14 01:04:49.864	1923992479	63	127
2017.03.14 01:04:49.880	1924762199	63	63
2017.03.14 01:04:49.898	1926015323	63	127
2017.03.14 01:04:49.915	1926619611	63	127
2017.03.14 01:04:49.931	1927596054	63	63
2017.03.14 01:04:49.948	1927682151	63	127
2017.03.14 01:04:49.965	1927801803	63	63
2017.03.14 01:04:49.982	1928385315	63	127
2017.03.14 01:04:49.998	1930566188	63	63
2017.03.14 01:04:50.015	1932836290	63	63
2017.03.14 01:04:50.032	1934748835	81	163
2017.03.14 01:04:50.049	1935814623	63	127
2017.03.14 01:04:50.065	1936378299	63	127
2017.03.14 01:04:50.082	1936715044	63	63
2017.03.14 01:04:50.099	1936747657	63	63
2017.03.14 01:04:50.116	1937854403	81	163
2017.03.14 01:04:50.133	1937944971	63	127
2017.03.14 01:04:50.150	1938929582	63	127
2017.03.14 01:04:50.166	1939325266	63	63
2017.03.14 01:04:50.184	1940577251	63	63
2017.03.14 01:04:50.200	1940693969	63	127
2017.03.14 01:04:50.218	1940728250	63	127
2017.03.14 01:04:50.235	1941252551	63	127
2017.03.14 01:04:50.252	1941467902	63	63
2017.03.14 01:04:50.269	1941473482	63	127
2017.03.14 01:04:50.286	1941496317	63	127
2017.03.14 01:04:50.302	1942156494	63	127
2017.03.14 01:04:50.319	1944779632	63	127
2017.03.14 01:04:50.337	1945299276	63	127
2017.03.14 01:04:50.355	1946054453	63	127
2017.03.14 01:04:50.372	1946293171	63	63
2017.03.14 01:04:50.389	1947649934	63	63
2017.03.14 01:04:50.406	1948416707	63	127
2017.03.14 01:04:50.423	1950072175	63	127
2017.03.14 01:04:50.439	1950496806	63	127
2017.03.14 01:04:50.456	1951472539	63	127
2017.03.14 01:04:50.472	1953853671	63	127
2017.03.14 01:04:50.489	1954612671	63	127
2017.03.14 01:04:50.507	1955332113	63	63
2017.03.14 01:04:50.523	1956366490	63	63
2017.03.14 01:04:50.540	1956623875	94	142
2017.03.14 01:04:50.557	1957014531	63	63
2017.03.14 01:04:50.573	1957655161	63	63
2017.03.14 01:04:50.590	1957714243	63	63
2017.03.14 01:04:50.607	1958258852	63	127
2017.03.14 01:04:50.625	1958816662	81	163
2017.03.14 01:04:50.636	1961633994	99	169
2017.03.14 01:04:50.654	1962727460	63	63
2017.03.14 01:04:50.671	1965150716	63	127
2017.03.14 01:04:50.688	1965549860	63	63
